time;flow
43398,760;72,826
43398,970;72,833
43399,180;72,840
43399,390;72,847
43399,600;72,854
43399,810;72,860
43400,020;72,866
43400,230;72,872
43400,440;72,878
43400,650;72,884
43400,860;72,889
43401,070;72,894
43401,280;72,899
43401,490;72,904
43401,700;72,909
43401,910;72,914
43402,120;72,919
43402,330;72,924
43402,540;72,928
43402,750;72,933
43402,960;72,938
43403,170;72,943
43403,380;72,948
43403,590;72,953
43403,800;72,958
43404,010;72,964
43404,220;72,969
43404,430;72,975
43404,640;72,981
43404,850;72,987
43405,060;72,994
43405,270;73,000
43405,480;73,007
43405,690;73,015
43405,900;73,022
43406,110;73,030
43406,320;73,039
43406,530;73,048
43406,740;73,057
43406,950;73,067
43407,160;73,077
43407,370;73,087
43407,580;73,099
43407,790;73,110
43408,000;73,122
43408,210;73,135
43408,420;73,149
43408,630;73,163
43408,840;73,177
43409,050;73,193
43409,260;73,209
43409,470;73,226
43409,680;73,243
43409,890;73,261
43410,100;73,280
43410,310;73,300
43410,520;73,321
43410,730;73,342
43410,940;73,364
43411,150;73,387
43411,360;73,410
43411,570;73,434
43411,780;73,459
43411,990;73,484
43412,200;73,510
43412,410;73,536
43412,620;73,563
43412,830;73,591
43413,040;73,619
43413,250;73,647
43413,460;73,676
43413,670;73,705
43413,880;73,734
43414,090;73,764
43414,300;73,795
43414,510;73,825
43414,720;73,856
43414,930;73,887
43415,140;73,918
43415,350;73,949
43415,560;73,981
43415,770;74,013
43415,980;74,045
43416,190;74,077
43416,400;74,108
43416,610;74,141
43416,820;74,173
43417,030;74,205
43417,240;74,236
43417,450;74,268
43417,660;74,300
43417,870;74,332
43418,080;74,363
43418,290;74,395
43418,500;74,426
43418,710;74,457
43418,920;74,488
43419,130;74,518
43419,340;74,548
43419,550;74,578
43419,760;74,607
43419,970;74,637
43420,180;74,665
43420,390;74,693
43420,600;74,721
43420,810;74,749
43421,020;74,776
43421,230;74,803
43421,440;74,829
43421,650;74,855
43421,860;74,881
43422,070;74,906
43422,280;74,931
43422,490;74,956
43422,700;74,980
43422,910;75,004
43423,120;75,028
43423,330;75,052
43423,540;75,075
43423,750;75,098
43423,960;75,121
43424,170;75,144
43424,380;75,166
43424,590;75,189
43424,800;75,211
43425,010;75,233
43425,220;75,255
43425,430;75,276
43425,640;75,298
43425,850;75,319
43426,060;75,340
43426,270;75,362
43426,480;75,383
43426,690;75,404
43426,900;75,425
43427,110;75,445
43427,320;75,466
43427,530;75,487
43427,740;75,508
43427,950;75,529
43428,160;75,549
43428,370;75,570
43428,580;75,591
43428,790;75,612
43429,000;75,633
43429,210;75,654
43429,420;75,675
43429,630;75,696
43429,840;75,717
43430,050;75,738
43430,260;75,760
43430,470;75,781
43430,680;75,803
43430,890;75,824
43431,100;75,846
43431,310;75,868
43431,520;75,890
43431,730;75,911
43431,940;75,933
43432,150;75,955
43432,360;75,977
43432,570;75,998
43432,780;76,020
43432,990;76,041
43433,200;76,063
43433,410;76,084
43433,620;76,105
43433,830;76,126
43434,040;76,147
43434,250;76,168
43434,460;76,188
43434,670;76,208
43434,880;76,228
43435,090;76,248
43435,300;76,268
43435,510;76,287
43435,720;76,306
43435,930;76,325
43436,140;76,343
43436,350;76,361
43436,560;76,379
43436,770;76,396
43436,980;76,413
43437,190;76,429
43437,400;76,446
43437,610;76,461
43437,820;76,476
43438,030;76,491
43438,240;76,506
43438,450;76,519
43438,660;76,533
43438,870;76,545
43439,080;76,558
43439,290;76,569
43439,500;76,580
43439,710;76,591
43439,920;76,601
43440,130;76,610
43440,340;76,619
43440,550;76,627
43440,760;76,635
43440,970;76,642
43441,180;76,648
43441,390;76,654
43441,600;76,660
43441,810;76,665
43442,020;76,669
43442,230;76,673
43442,440;76,677
43442,650;76,680
43442,860;76,683
43443,070;76,685
43443,280;76,687
43443,490;76,689
43443,700;76,690
43443,910;76,691
43444,120;76,692
43444,330;76,693
43444,540;76,693
43444,750;76,693
43444,960;76,693
43445,170;76,692
43445,380;76,692
43445,590;76,691
43445,800;76,690
43446,010;76,689
43446,220;76,688
43446,430;76,687
43446,640;76,685
43446,850;76,684
43447,060;76,683
43447,270;76,681
43447,480;76,680
43447,690;76,679
43447,900;76,677
43448,110;76,676
43448,320;76,675
43448,530;76,674
43448,740;76,673
43448,950;76,672
43449,160;76,671
43449,370;76,670
43449,580;76,670
43449,790;76,670
43450,000;76,670
